row_index,sample_id,mask_id,mask_path,n_frames,empty_frames,area_median,perimeter_median,ap_median,sqrt_area_median,ap_mean,sqrt_area_mean
1893,youtubevos_001893_93e85d8fd3,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001893_001894/candidates/youtubevos_001893_93e85d8fd3/mask_002/mask,16,0,37294.0,874.8427076339722,42.623252496451755,108.95434316877088,42.63539254251984,108.96200364242833
1894,youtubevos_001894_93f623d716,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001894_001895/candidates/youtubevos_001894_93f623d716/mask_003/mask,16,0,46937.0,973.6072105765343,48.20088586076452,122.23138356334098,48.1931394965509,122.22185960094205
1895,youtubevos_001895_94031f12f2,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001895_001896/candidates/youtubevos_001895_94031f12f2/mask_001/mask,16,0,33019.0,815.7199032306671,40.47835521632843,102.51962803240453,40.47835521632843,102.51962803240453
1896,youtubevos_001896_94091a4873,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001896_001897/candidates/youtubevos_001896_94091a4873/mask_003/mask,16,0,43712.5,861.6524096727371,50.7526664628186,117.95813142077023,50.70777781328019,117.93399934250625
1897,youtubevos_001897_94125907e3,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001897_001898/candidates/youtubevos_001897_94125907e3/mask_001/mask,16,0,42927.0,850.9777023792267,50.44432995128016,116.89349205243029,50.44432995128016,116.89349205243029
1898,youtubevos_001898_9418653742,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001898_001899/candidates/youtubevos_001898_9418653742/mask_000/mask,16,0,41258.0,892.2051881551743,46.24272594212299,114.59855707717631,46.24272594212299,114.59855707717631
1899,youtubevos_001899_941c870569,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001899_001900/candidates/youtubevos_001899_941c870569/mask_001/mask,16,0,47948.0,973.092487692833,49.27383635823042,123.54077230914656,49.27383635823042,123.54077230914656
1900,youtubevos_001900_94209c86f0,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001900_001901/candidates/youtubevos_001900_94209c86f0/mask_003/mask,16,0,33372.0,850.5569546222687,39.22840403294421,103.06617973361638,39.2473638177044,103.07462283431283
1901,youtubevos_001901_9437c715eb,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001901_001902/candidates/youtubevos_001901_9437c715eb/mask_000/mask,16,0,47089.0,988.3056945800781,47.646189087282025,122.42913962986312,47.646189087282025,122.42913962986312
1902,youtubevos_001902_9445c3eca2,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001902_001903/candidates/youtubevos_001902_9445c3eca2/mask_003/mask,16,0,39435.5,820.5519069433212,48.03052777434581,112.03887437316811,48.03613489037871,112.01442181477896
1903,youtubevos_001903_9467c8617c,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001903_001904/candidates/youtubevos_001903_9467c8617c/mask_002/mask,16,0,44120.0,928.1290687322617,47.5077855239384,118.50667567031338,47.52695546401277,118.50103272867243
1904,youtubevos_001904_946d71fb5d,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001904_001905/candidates/youtubevos_001904_946d71fb5d/mask_003/mask,16,0,46444.0,986.4650716781616,47.054610071781774,121.58776393412009,47.105322810978976,121.57753193125264
1905,youtubevos_001905_948f3ae6fb,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001905_001906/candidates/youtubevos_001905_948f3ae6fb/mask_001/mask,16,0,47312.0,925.7859214544296,51.10468727551163,122.71869187343673,51.10468727551163,122.71869187343673
1906,youtubevos_001906_9498baa359,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001906_001907/candidates/youtubevos_001906_9498baa359/mask_000/mask,16,0,42659.0,903.0924886465073,47.23657934962383,116.52802853697615,47.23657934962383,116.52802853697615
1907,youtubevos_001907_94a33abeab,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001907_001908/candidates/youtubevos_001907_94a33abeab/mask_003/mask,16,0,33360.0,756.423440694809,44.12231555678082,103.04764820560362,44.12787192655993,103.04530012129544
1908,youtubevos_001908_94bf1af5e3,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001908_001909/candidates/youtubevos_001908_94bf1af5e3/mask_000/mask,16,0,45317.0,967.3767594099045,46.84524365423371,120.10349333883192,46.84524365423371,120.10349333883192
1909,youtubevos_001909_94cf3a8025,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001909_001910/candidates/youtubevos_001909_94cf3a8025/mask_001/mask,16,0,38657.0,869.9797875881195,44.4343656617246,110.92747752566447,44.4343656617246,110.92747752566447
1910,youtubevos_001910_94db712ac8,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001910_001911/candidates/youtubevos_001910_94db712ac8/mask_003/mask,16,0,81970.0,1417.4945093393326,57.827384487157325,161.52975382413396,57.827384487157325,161.52975382413396
1911,youtubevos_001911_94e4b66cff,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001911_001912/candidates/youtubevos_001911_94e4b66cff/mask_001/mask,16,0,35073.0,765.009225487709,45.84650593937641,105.66022259168344,45.84650593937641,105.66022259168344
1912,youtubevos_001912_94e76cbaf6,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001912_001913/candidates/youtubevos_001912_94e76cbaf6/mask_003/mask,16,0,45694.5,1033.1412623524666,44.21665239316532,120.60269739976323,44.20744742887987,120.57603212290903
1913,youtubevos_001913_950be91db1,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001913_001914/candidates/youtubevos_001913_950be91db1/mask_000/mask,16,0,34984.0,814.4478267431259,42.95425544923682,105.52607762185484,42.95425544923682,105.52607762185484
1914,youtubevos_001914_952058e2d0,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001914_001915/candidates/youtubevos_001914_952058e2d0/mask_000/mask,16,0,42966.0,904.8569960594177,47.48374625726895,116.94657998322461,47.48374625726895,116.94657998322461
1915,youtubevos_001915_952633c37f,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001915_001916/candidates/youtubevos_001915_952633c37f/mask_003/mask,16,0,41058.0,859.9381601810455,47.7040538270979,114.3204586173436,47.71248119021119,114.3137398658185
1916,youtubevos_001916_952ec313fe,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001916_001917/candidates/youtubevos_001916_952ec313fe/mask_000/mask,16,0,36052.0,813.9797893762589,44.291025981893405,107.12473111610606,44.291025981893405,107.12473111610606
1917,youtubevos_001917_9533fc037c,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001917_001918/candidates/youtubevos_001917_9533fc037c/mask_001/mask,16,0,47507.0,972.2051863670349,48.865199102182906,122.9713290280842,48.865199102182906,122.9713290280842
1918,youtubevos_001918_9574b81269,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001918_001919/candidates/youtubevos_001918_9574b81269/mask_002/mask,16,0,39117.0,846.6646038293839,46.1438984644644,111.58551795753489,46.171307069395354,111.5658928587539
1919,youtubevos_001919_9579b73761,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001919_001920/candidates/youtubevos_001919_9579b73761/mask_000/mask,16,0,45625.0,887.8204052448273,51.389897923576505,120.5109478725292,51.389897923576505,120.5109478725292
1920,youtubevos_001920_957f7bc48b,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001920_001921/candidates/youtubevos_001920_957f7bc48b/mask_003/mask,16,0,48554.0,912.3645732402802,53.20077527012348,124.31901790863606,53.21792437366888,124.32460768564707
1921,youtubevos_001921_958073d2b0,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001921_001922/candidates/youtubevos_001921_958073d2b0/mask_001/mask,16,0,39792.0,879.0681064128876,45.2661172777325,112.5441557390938,45.2661172777325,112.5441557390938
1922,youtubevos_001922_9584092d0b,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001922_001923/candidates/youtubevos_001922_9584092d0b/mask_000/mask,16,0,41468.0,882.5828220844269,46.98482563037378,114.88983575699562,46.98482563037378,114.88983575699562
1923,youtubevos_001923_95b58b8004,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001923_001924/candidates/youtubevos_001923_95b58b8004/mask_001/mask,16,0,46332.0,876.6000690460205,52.85420528248626,121.44107067490549,52.85420528248626,121.44107067490549
1924,youtubevos_001924_95bd88da55,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001924_001925/candidates/youtubevos_001924_95bd88da55/mask_000/mask,16,0,38341.0,901.8376537561417,42.51430381101327,110.47316120294883,42.51430381101327,110.47316120294883
1925,youtubevos_001925_95f74a9959,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001925_001926/candidates/youtubevos_001925_95f74a9959/mask_002/mask,16,0,48666.0,906.4305842518806,53.68837979239911,124.46231922274217,53.67935578488508,124.43214789312138
1926,youtubevos_001926_962781c601,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001926_001927/candidates/youtubevos_001926_962781c601/mask_001/mask,16,0,40601.0,929.3351286649704,43.6882226310815,113.68245110371295,43.6882226310815,113.68245110371295
1927,youtubevos_001927_962f045bf5,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001927_001928/candidates/youtubevos_001927_962f045bf5/mask_001/mask,16,0,45263.0,896.6416923999786,50.48058815874116,120.03191399930652,50.48058815874116,120.03191399930652
1928,youtubevos_001928_964ad23b44,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001928_001929/candidates/youtubevos_001928_964ad23b44/mask_002/mask,16,0,42830.0,918.0214233398438,46.65359534223535,116.76134815680132,46.63550822879327,116.76116561344115
1929,youtubevos_001929_967b90590e,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001929_001930/candidates/youtubevos_001929_967b90590e/mask_001/mask,16,0,40284.0,821.7787799835205,49.020491866202526,113.23778280692282,49.020491866202526,113.23778280692282
1930,youtubevos_001930_967bffe201,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001930_001931/candidates/youtubevos_001930_967bffe201/mask_003/mask,16,0,44873.5,931.3767532706261,48.18499139620593,119.51434371853037,48.20390061000844,119.55033333472615
1931,youtubevos_001931_96825c4714,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001931_001932/candidates/youtubevos_001931_96825c4714/mask_000/mask,16,0,40863.0,902.7249574661255,45.266279238251116,114.04866013736522,45.266279238251116,114.04866013736522
1932,youtubevos_001932_968492136a,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001932_001933/candidates/youtubevos_001932_968492136a/mask_002/mask,16,0,46705.0,1030.5727157592773,45.28158126170523,121.92892261198281,45.2856711252483,121.90867688111439
1933,youtubevos_001933_9684ef9d64,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001933_001934/candidates/youtubevos_001933_9684ef9d64/mask_000/mask,16,0,42486.0,923.5188915729523,46.00447309490027,116.29150366387276,46.00447309490027,116.29150366387276
1934,youtubevos_001934_968c41829e,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001934_001935/candidates/youtubevos_001934_968c41829e/mask_000/mask,16,0,38898.0,858.5899616479874,45.304512907813105,111.27271881632572,45.304512907813105,111.27271881632572
1935,youtubevos_001935_96a856ef9a,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001935_001936/candidates/youtubevos_001935_96a856ef9a/mask_003/mask,16,0,34496.5,832.7701632976532,41.38959715156813,104.78824771404517,41.40818953496899,104.79715127149103
1936,youtubevos_001936_96dfc49961,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001936_001937/candidates/youtubevos_001936_96dfc49961/mask_001/mask,16,0,37110.0,791.4945102930069,46.88598533205503,108.68523301847621,46.88598533205503,108.68523301847621
1937,youtubevos_001937_96e1a5b4f8,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001937_001938/candidates/youtubevos_001937_96e1a5b4f8/mask_003/mask,16,0,37845.5,893.7859296798706,42.33944603211163,109.75698972201083,42.335773481042686,109.75089301070759
1938,youtubevos_001938_96e6ff0917,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001938_001939/candidates/youtubevos_001938_96e6ff0917/mask_003/mask,16,0,38026.0,912.2051863670349,41.639814353638386,110.01841542225931,41.64431151357357,109.9876510670529
1939,youtubevos_001939_96fb88e9d7,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001939_001940/candidates/youtubevos_001939_96fb88e9d7/mask_002/mask,16,0,41733.5,864.953928232193,48.2423029171877,115.25704007797862,48.22316514102398,115.22653708146413
1940,youtubevos_001940_96fbe5fc23,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001940_001941/candidates/youtubevos_001940_96fbe5fc23/mask_001/mask,16,0,42909.0,896.7077125310898,47.85171288298951,116.86898179696901,47.85171288298951,116.86898179696901
1941,youtubevos_001941_96fc924050,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001941_001942/candidates/youtubevos_001941_96fc924050/mask_003/mask,16,0,38099.5,856.3229371905327,44.48597921206681,110.12468924952235,44.4613607214938,110.0965852543333
1942,youtubevos_001942_9715cc83dc,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_001942_001943/candidates/youtubevos_001942_9715cc83dc/mask_002/mask,16,0,36589.5,797.1183559298515,45.91045641892544,107.92033862360455,45.911432554588764,107.9280541217058
