experiment,global_step,step,step_source,implicit_acc,inside_term_mean,inside_term_min,inside_term_max,loser_dominant_ratio,dpo_loss,total_loss,factor,mse_w,ref_mse_w,mse_l,ref_mse_l,win_gap,lose_gap,reward_margin,sigma_term,kl_divergence,l_dpo,l_total
VideoDPO_open_source,5090,5090,global_step,0.898438,5.00483,-14.938265,28.860123,1.0,0.989299,0.989299,1.0,0.22995,0.226778,0.123772,0.117589,0.003172,0.006183,0.109189,0.802714,0.002339,0.989299,0.989299
VideoDPO_open_source,5091,5091,global_step,0.289062,-1.39352,-18.519535,13.776794,1.0,3.176963,3.176963,1.0,0.024721,0.02218,0.29622,0.294093,0.002541,0.002127,-0.271913,0.432569,0.001167,3.176963,3.176963
VideoDPO_open_source,5092,5092,global_step,0.585938,0.820772,-14.82239,20.989626,0.986667,1.361758,1.361758,1.0,0.238452,0.236501,0.012934,0.010138,0.001951,0.002796,0.226363,0.648184,0.001187,1.361758,1.361758
VideoDPO_open_source,5093,5093,global_step,0.804688,1.982657,-5.84716,8.494389,1.0,0.138083,0.138083,1.0,0.02495,0.023466,0.036945,0.034343,0.001484,0.002601,-0.010877,0.885926,0.001021,0.138083,0.138083
VideoDPO_open_source,5094,5094,global_step,0.75,1.904406,-10.168888,12.997836,1.0,0.976135,0.976135,1.0,0.003672,0.002053,0.173332,0.170484,0.001618,0.002848,-0.168431,0.75093,0.001117,0.976135,0.976135
VideoDPO_open_source,5095,5095,global_step,0.8125,1.645942,-2.046505,6.56791,1.0,0.670882,0.670882,1.0,0.003937,0.001937,0.006519,0.004396,0.002001,0.002123,-0.002459,0.568312,0.001031,0.670882,0.670882
VideoDPO_open_source,5096,5096,global_step,0.804688,1.958119,-14.776402,10.131374,1.0,0.214216,0.214216,1.0,0.014599,0.012813,0.035542,0.032871,0.001786,0.002671,-0.020058,0.838189,0.001114,0.214216,0.214216
VideoDPO_open_source,5097,5097,global_step,0.984375,3.486054,-0.44547,9.114677,1.0,0.140314,0.140314,1.0,0.004785,0.002955,0.017938,0.015092,0.00183,0.002846,-0.012137,0.876757,0.001169,0.140314,0.140314
VideoDPO_open_source,5098,5098,global_step,0.546875,0.736147,-7.65983,8.872683,1.0,1.360156,1.360156,1.0,0.068436,0.066211,0.008264,0.006234,0.002224,0.002029,0.059977,0.430229,0.001063,1.360156,1.360156
VideoDPO_open_source,5099,5099,global_step,0.523438,0.782289,-13.319254,17.104595,1.0,1.846533,1.846533,1.0,0.00871,0.006633,0.519971,0.516919,0.002077,0.003052,-0.510285,0.623935,0.001282,1.846533,1.846533
VideoDPO_open_source,5100,5100,global_step,0.742188,2.033926,-3.583054,10.456927,1.0,0.041298,0.041298,1.0,0.00313,0.00139,0.029281,0.025898,0.00174,0.003384,-0.024508,0.96189,0.001281,0.041298,0.041298
VideoDPO_open_source,5101,5101,global_step,0.21875,-1.323377,-7.115714,3.574491,1.0,2.453769,2.453769,1.0,0.110371,0.10737,0.004927,0.002735,0.003,0.002192,0.104635,0.235562,0.001298,2.453769,2.453769
VideoDPO_open_source,5102,5102,global_step,0.601562,1.839947,-13.143346,23.172199,0.948052,0.990109,0.990109,1.0,0.007024,0.004848,0.016585,0.014439,0.002176,0.002146,-0.009591,0.509731,0.001081,0.990109,0.990109
VideoDPO_open_source,5103,5103,global_step,0.820312,1.860413,-3.473095,7.08146,1.0,0.598933,0.598933,1.0,0.015735,0.013569,0.026138,0.023536,0.002166,0.002602,-0.009967,0.650113,0.001192,0.598933,0.598933
VideoDPO_open_source,5104,5104,global_step,0.640625,1.710925,-9.861961,17.01273,0.987805,1.038364,1.038364,1.0,0.056944,0.055921,0.018514,0.017394,0.001023,0.001119,0.038527,0.557893,0.000536,1.038364,1.038364
VideoDPO_open_source,5105,5105,global_step,0.546875,0.581396,-6.502364,8.098352,1.0,0.948626,0.948626,1.0,0.006471,0.004985,0.014675,0.013262,0.001486,0.001414,-0.008276,0.458198,0.000725,0.948626,0.948626
VideoDPO_open_source,5106,5106,global_step,0.554688,2.570964,-11.337847,23.827404,0.915493,0.513105,0.513105,1.0,0.357233,0.356918,0.060546,0.057681,0.000315,0.002866,0.299238,0.854102,0.000795,0.513105,0.513105
VideoDPO_open_source,5107,5107,global_step,0.492188,0.111004,-5.666688,6.415928,1.0,0.834313,0.834313,1.0,0.005179,0.003599,0.029018,0.027351,0.001579,0.001667,-0.023752,0.529894,0.000812,0.834313,0.834313
VideoDPO_open_source,5108,5108,global_step,0.40625,0.379847,-10.43059,12.45901,1.0,1.581301,1.581301,1.0,0.02102,0.01922,0.006018,0.004631,0.0018,0.001387,0.014589,0.322122,0.000797,1.581301,1.581301
VideoDPO_open_source,5109,5109,global_step,0.65625,2.743675,-3.646654,11.846376,1.0,1.175341,1.175341,1.0,0.010534,0.008997,0.022092,0.02078,0.001536,0.001312,-0.011782,0.38994,0.000712,1.175341,1.175341
VideoDPO_open_source,5110,5110,global_step,0.296875,-0.82504,-7.444248,7.045008,0.973684,2.21954,2.21954,1.0,0.120017,0.118007,0.024755,0.023246,0.002011,0.001509,0.094761,0.375079,0.00088,2.21954,2.21954
VideoDPO_open_source,5111,5111,global_step,0.882812,1.436893,-0.630361,7.514013,1.0,0.565428,0.565428,1.0,0.002447,0.000842,0.003695,0.00195,0.001605,0.001745,-0.001108,0.580906,0.000838,0.565428,0.565428
VideoDPO_open_source,5112,5112,global_step,0.914062,3.232062,-13.485811,13.320334,0.974359,0.206488,0.206488,1.0,0.003438,0.001642,0.007253,0.004674,0.001795,0.00258,-0.003031,0.849814,0.001094,0.206488,0.206488
VideoDPO_open_source,5113,5113,global_step,0.554688,0.80951,-6.843768,8.778703,1.0,1.34414,1.34414,1.0,0.021185,0.018622,0.094539,0.091719,0.002563,0.00282,-0.073097,0.545074,0.001346,1.34414,1.34414
VideoDPO_open_source,5114,5114,global_step,0.539062,0.616785,-13.304949,12.027248,1.0,0.796105,0.796105,1.0,0.152647,0.151068,0.020631,0.017981,0.001579,0.00265,0.133086,0.713184,0.001057,0.796105,0.796105
VideoDPO_open_source,5115,5115,global_step,0.726562,0.726727,-2.285051,3.498981,1.0,0.71725,0.71725,1.0,0.003549,0.001833,0.012733,0.010927,0.001716,0.001807,-0.009094,0.544033,0.000881,0.71725,0.71725
VideoDPO_open_source,5116,5116,global_step,0.710938,1.104061,-7.463358,11.131391,0.967033,0.350695,0.350695,1.0,0.012701,0.011222,0.023518,0.021453,0.001479,0.002065,-0.010231,0.752566,0.000886,0.350695,0.350695
VideoDPO_open_source,5117,5117,global_step,0.890625,1.682166,-2.333308,6.298013,1.0,0.416394,0.416394,1.0,0.024047,0.022992,0.022996,0.021338,0.001055,0.001657,0.001654,0.736824,0.000678,0.416394,0.416394
VideoDPO_open_source,5118,5118,global_step,0.6875,1.653328,-7.311795,14.661327,1.0,0.832783,0.832783,1.0,0.029217,0.027351,0.033889,0.031584,0.001866,0.002305,-0.004232,0.646863,0.001043,0.832783,0.832783
VideoDPO_open_source,5119,5119,global_step,0.515625,6.436792,-8.178205,24.350174,1.0,4.12395,4.12395,1.0,0.03287,0.02916,0.008456,0.006358,0.00371,0.002098,0.022802,0.071879,0.001452,4.12395,4.12395
VideoDPO_open_source,5120,5120,global_step,0.578125,0.44646,-6.610807,8.736467,1.0,0.496416,0.496416,1.0,0.006614,0.005338,0.04248,0.0405,0.001276,0.00198,-0.035162,0.732601,0.000814,0.496416,0.496416
VideoDPO_open_source,5121,5121,global_step,0.703125,1.566469,-6.442545,7.794043,0.977778,0.450647,0.450647,1.0,0.04377,0.043508,0.029878,0.028464,0.000261,0.001415,0.015044,0.807191,0.000419,0.450647,0.450647
VideoDPO_open_source,5122,5122,global_step,0.632812,0.552596,-3.857617,5.213837,1.0,0.415186,0.415186,1.0,0.02869,0.027242,0.011267,0.009363,0.001448,0.001903,0.017879,0.695875,0.000838,0.415186,0.415186
VideoDPO_open_source,5123,5123,global_step,0.773438,1.373388,-8.917926,7.013846,1.0,0.366331,0.366331,1.0,0.061855,0.061118,0.006396,0.004772,0.000737,0.001625,0.056346,0.769,0.00059,0.366331,0.366331
VideoDPO_open_source,5124,5124,global_step,0.648438,1.666299,-8.82443,12.625344,0.903614,0.759279,0.759279,1.0,0.058188,0.057185,0.012633,0.011007,0.001003,0.001626,0.046178,0.660825,0.000657,0.759279,0.759279
VideoDPO_open_source,5125,5125,global_step,0.585938,0.3623,-4.05903,6.317133,1.0,0.612663,0.612663,1.0,0.004341,0.002963,0.008717,0.007204,0.001378,0.001513,-0.004241,0.568959,0.000723,0.612663,0.612663
VideoDPO_open_source,5126,5126,global_step,0.671875,1.094272,-9.003487,7.688888,1.0,0.62859,0.62859,1.0,0.029281,0.028038,0.069754,0.067987,0.001243,0.001767,-0.039949,0.664775,0.000752,0.62859,0.62859
VideoDPO_open_source,5127,5127,global_step,0.820312,3.006721,-9.89195,13.843886,1.0,0.431092,0.431092,1.0,0.005377,0.0039,0.112728,0.110263,0.001477,0.002465,-0.106363,0.783408,0.000986,0.431092,0.431092
VideoDPO_open_source,5128,5128,global_step,0.382812,-0.222645,-14.404506,15.970357,0.979592,2.336044,2.336044,1.0,0.14901,0.14677,0.31442,0.311886,0.00224,0.002534,-0.165116,0.517885,0.001193,2.336044,2.336044
VideoDPO_open_source,5129,5129,global_step,0.53125,0.355268,-15.421733,12.672618,0.794118,1.854665,1.854665,1.0,0.189299,0.187647,0.026626,0.024899,0.001652,0.001727,0.162748,0.50049,0.000845,1.854665,1.854665
VideoDPO_open_source,5130,5130,global_step,0.757812,2.45048,-6.491579,16.581491,0.958763,0.410251,0.410251,1.0,0.004255,0.002597,0.087349,0.084533,0.001657,0.002816,-0.081936,0.780697,0.001118,0.410251,0.410251
VideoDPO_open_source,5131,5131,global_step,0.4375,-0.649722,-9.555426,11.187084,1.0,2.764467,2.764467,1.0,0.096389,0.09363,0.099575,0.097592,0.002759,0.001983,-0.003961,0.311763,0.001185,2.764467,2.764467
VideoDPO_open_source,5132,5132,global_step,0.4375,0.400751,-1.549269,5.472112,1.0,0.977205,0.977205,1.0,0.003687,0.001598,0.002702,0.000806,0.002088,0.001896,0.000792,0.385096,0.000996,0.977205,0.977205
VideoDPO_open_source,5133,5133,global_step,0.484375,-0.9702,-15.282258,10.551028,1.0,0.666627,0.666627,1.0,0.006098,0.004202,0.088686,0.085924,0.001896,0.002762,-0.081722,0.709816,0.001165,0.666627,0.666627
VideoDPO_open_source,5134,5134,global_step,1.0,7.832975,2.193488,18.132385,1.0,0.003903,0.003903,1.0,0.036623,0.035216,0.010697,0.00637,0.001407,0.004327,0.028846,0.996134,0.001434,0.003903,0.003903
VideoDPO_open_source,5135,5135,global_step,0.820312,1.761081,-4.165133,9.717098,1.0,0.254065,0.254065,1.0,0.031077,0.03,0.017487,0.01543,0.001077,0.002057,0.014569,0.825058,0.000783,0.254065,0.254065
VideoDPO_open_source,5136,5136,global_step,0.601562,0.575513,-11.175982,11.859964,1.0,2.511131,2.511131,1.0,0.046504,0.044299,0.012973,0.011559,0.002205,0.001414,0.03274,0.328498,0.000905,2.511131,2.511131
VideoDPO_open_source,5137,5137,global_step,0.695312,2.325745,-5.9985,18.0443,1.0,1.244214,1.244214,1.0,0.01053,0.008854,0.087617,0.085817,0.001675,0.0018,-0.076963,0.53935,0.000869,1.244214,1.244214
VideoDPO_open_source,5138,5138,global_step,0.492188,-0.14116,-7.004137,4.720383,1.0,0.988256,0.988256,1.0,0.019273,0.01691,0.021616,0.019253,0.002363,0.002363,-0.002343,0.498807,0.001182,0.988256,0.988256
VideoDPO_open_source,5139,5139,global_step,0.695312,0.639461,-3.135889,7.402655,1.0,0.578237,0.578237,1.0,0.019963,0.018732,0.033566,0.031927,0.001231,0.001638,-0.013195,0.662403,0.000717,0.578237,0.578237
VideoDPO_open_source,5140,5140,global_step,0.679688,1.46837,-7.496029,10.585608,0.977012,0.420599,0.420599,1.0,0.061425,0.060674,0.02293,0.021244,0.000752,0.001686,0.03943,0.76583,0.00061,0.420599,0.420599
VideoDPO_open_source,5141,5141,global_step,0.273438,-1.580369,-7.083167,1.79408,1.0,3.351901,3.351901,1.0,0.013883,0.011485,0.014664,0.013574,0.002398,0.00109,-0.002089,0.072781,0.000872,3.351901,3.351901
VideoDPO_open_source,5142,5142,global_step,0.59375,0.024924,-4.59807,5.449801,1.0,0.536722,0.536722,1.0,0.003695,0.001731,0.005693,0.003564,0.001964,0.002129,-0.001833,0.59618,0.001023,0.536722,0.536722
VideoDPO_open_source,5143,5143,global_step,0.90625,3.17054,-3.311671,12.13514,1.0,0.052895,0.052895,1.0,0.029884,0.028284,0.012322,0.008784,0.0016,0.003538,0.0195,0.951851,0.001284,0.052895,0.052895
VideoDPO_open_source,5144,5144,global_step,0.617188,-0.045156,-17.936975,12.368411,0.987342,4.523332,4.523332,1.0,0.192035,0.188836,0.02278,0.020904,0.003199,0.001875,0.167932,0.317499,0.001269,4.523332,4.523332
VideoDPO_open_source,5145,5145,global_step,0.351562,-9.160068,-36.358536,10.574348,1.0,20.005539,20.005539,1.0,0.385055,0.374819,0.011801,0.009568,0.010235,0.002233,0.365252,2e-05,0.003117,20.005539,20.005539
VideoDPO_open_source,5146,5146,global_step,0.828125,4.735758,-10.766088,18.723457,0.896226,0.517248,0.517248,1.0,0.124034,0.12309,0.206306,0.202726,0.000944,0.003579,-0.079636,0.871888,0.001131,0.517248,0.517248
VideoDPO_open_source,5147,5147,global_step,0.710938,1.749595,-5.591507,10.177558,0.989011,0.082797,0.082797,1.0,0.042967,0.04215,0.010324,0.007964,0.000817,0.002359,0.034186,0.927841,0.000794,0.082797,0.082797
VideoDPO_open_source,5148,5148,global_step,0.742188,1.925413,-7.425938,15.003085,0.936842,0.825444,0.825444,1.0,0.182646,0.182015,0.032408,0.030733,0.000631,0.001675,0.151282,0.716138,0.000577,0.825444,0.825444
VideoDPO_open_source,5149,5149,global_step,0.492188,-4.421035,-38.790405,14.255866,1.0,11.129848,11.129848,1.0,0.125998,0.122209,0.579932,0.58019,0.003789,-0.000258,-0.457981,0.193935,0.000883,11.129848,11.129848
VideoDPO_open_source,5150,5150,global_step,0.539062,0.404273,-5.108207,7.131142,1.0,1.429184,1.429184,1.0,0.024373,0.022546,0.024399,0.022897,0.001827,0.001502,-0.000351,0.357701,0.000832,1.429184,1.429184
VideoDPO_open_source,5151,5151,global_step,0.8125,3.33484,-8.193254,21.665245,0.923077,0.511227,0.511227,1.0,0.033701,0.032166,0.021159,0.01914,0.001534,0.002019,0.013027,0.688519,0.000888,0.511227,0.511227
VideoDPO_open_source,5152,5152,global_step,0.875,1.754341,-2.130251,5.703359,1.0,0.315491,0.315491,1.0,0.027324,0.024954,0.03679,0.033677,0.002369,0.003113,-0.008723,0.78934,0.001371,0.315491,0.315491
VideoDPO_open_source,5153,5153,global_step,0.890625,4.545559,-3.560688,18.250458,0.929825,0.236874,0.236874,1.0,0.092939,0.092427,0.022475,0.020317,0.000512,0.002157,0.07211,0.864902,0.000667,0.236874,0.236874
VideoDPO_open_source,5154,5154,global_step,0.585938,0.846824,-12.411401,10.673627,1.0,1.694507,1.694507,1.0,0.013401,0.010067,0.083367,0.080299,0.003334,0.003068,-0.070232,0.410446,0.001601,1.694507,1.694507
VideoDPO_open_source,5155,5155,global_step,0.851562,3.338087,-4.992224,9.631617,1.0,0.494552,0.494552,1.0,0.075268,0.072461,0.010767,0.006809,0.002806,0.003958,0.065652,0.770455,0.001691,0.494552,0.494552
VideoDPO_open_source,5156,5156,global_step,0.914062,7.22208,-6.674454,22.058357,0.709402,0.204664,0.204664,1.0,0.268338,0.269949,0.009632,0.007939,-0.001611,0.001693,0.26201,0.92874,2e-05,0.204664,0.204664
VideoDPO_open_source,5157,5157,global_step,0.90625,3.255928,-3.764541,14.588098,1.0,0.163983,0.163983,1.0,0.015032,0.014279,0.045901,0.043461,0.000753,0.00244,-0.029182,0.893422,0.000798,0.163983,0.163983
VideoDPO_open_source,5158,5158,global_step,0.484375,1.924359,-11.638552,19.048006,0.806452,1.070416,1.070416,1.0,0.010471,0.007588,0.009332,0.006667,0.002883,0.002665,0.000921,0.384555,0.001387,1.070416,1.070416
VideoDPO_open_source,5159,5159,global_step,0.3125,-0.493541,-14.745816,11.927523,0.7,2.387703,2.387703,1.0,0.228171,0.22718,0.06306,0.062154,0.000991,0.000906,0.165026,0.46931,0.000474,2.387703,2.387703
VideoDPO_open_source,5160,5160,global_step,0.625,1.429447,-14.783144,16.834606,0.75,0.657083,0.657083,1.0,0.116232,0.115286,0.029843,0.027892,0.000947,0.00195,0.087393,0.744852,0.000724,0.657083,0.657083
VideoDPO_open_source,5161,5161,global_step,0.453125,-0.414842,-8.022245,8.397512,1.0,2.393775,2.393775,1.0,0.018366,0.016442,0.113359,0.111977,0.001924,0.001382,-0.095535,0.348278,0.000827,2.393775,2.393775
VideoDPO_open_source,5162,5162,global_step,0.3125,-0.970277,-5.030492,1.928303,1.0,0.853355,0.853355,1.0,0.009606,0.007016,0.005894,0.003339,0.00259,0.002554,0.003677,0.496955,0.001286,0.853355,0.853355
VideoDPO_open_source,5163,5163,global_step,0.679688,4.310086,-12.464672,25.447607,0.793103,0.960975,0.960975,1.0,0.29656,0.297104,0.09838,0.096153,-0.000545,0.002227,0.200951,0.797762,0.000421,0.960975,0.960975
VideoDPO_open_source,5164,5164,global_step,0.414062,-0.354279,-9.571361,13.541058,0.924528,1.535089,1.535089,1.0,0.315132,0.313517,0.007594,0.005234,0.001614,0.00236,0.308283,0.62188,0.000994,1.535089,1.535089
VideoDPO_open_source,5165,5165,global_step,0.25,-1.453827,-7.391358,2.37111,1.0,2.303483,2.303483,1.0,0.003723,0.0012,0.044062,0.04232,0.002524,0.001742,-0.04112,0.233931,0.001066,2.303483,2.303483
VideoDPO_open_source,5166,5166,global_step,0.914062,3.553783,-1.675431,9.868462,0.991453,0.282781,0.282781,1.0,0.085559,0.084363,0.019372,0.017104,0.001196,0.002268,0.06726,0.806089,0.000866,0.282781,0.282781
VideoDPO_open_source,5167,5167,global_step,0.554688,1.140455,-15.026853,18.235594,0.915493,2.532769,2.532769,1.0,0.17894,0.178393,0.229848,0.228818,0.000547,0.001029,-0.050425,0.56054,0.000394,2.532769,2.532769
VideoDPO_open_source,5168,5168,global_step,0.914062,7.685357,-7.202923,21.514036,0.948718,0.349283,0.349283,1.0,0.249828,0.250145,0.019114,0.015932,-0.000317,0.003182,0.234214,0.895382,0.000716,0.349283,0.349283
VideoDPO_open_source,5169,5169,global_step,0.664062,1.17782,-8.40378,14.457423,0.929412,0.355784,0.355784,1.0,0.003546,0.000913,0.029814,0.026621,0.002632,0.003193,-0.025708,0.7372,0.001456,0.355784,0.355784
VideoDPO_open_source,5170,5170,global_step,0.953125,5.594547,-8.598985,15.336005,1.0,0.27596,0.27596,1.0,0.046269,0.045642,0.099012,0.095909,0.000627,0.003103,-0.050267,0.934542,0.000933,0.27596,0.27596
VideoDPO_open_source,5171,5171,global_step,0.898438,4.540064,-3.747232,14.328976,1.0,0.206638,0.206638,1.0,0.021268,0.018364,0.015798,0.011699,0.002903,0.004098,0.006665,0.850544,0.00175,0.206638,0.206638
VideoDPO_open_source,5172,5172,global_step,0.90625,2.683788,-1.170039,10.405481,1.0,0.095961,0.095961,1.0,0.005361,0.002097,0.08192,0.076759,0.003264,0.005161,-0.074662,0.926523,0.002106,0.095961,0.095961
VideoDPO_open_source,5173,5173,global_step,0.585938,0.872089,-48.612133,26.908442,0.72,4.748401,4.748401,1.0,0.521583,0.521901,0.308832,0.30889,-0.000318,-5.8e-05,0.213011,0.548257,-9.4e-05,4.748401,4.748401
VideoDPO_open_source,5174,5174,global_step,0.429688,1.182203,-12.134314,33.733585,0.672727,4.348989,4.348989,1.0,0.007489,0.003982,0.11672,0.114863,0.003507,0.001857,-0.110881,0.106953,0.001341,4.348989,4.348989
VideoDPO_open_source,5175,5175,global_step,0.828125,2.346409,-3.328677,10.935412,0.990566,0.108037,0.108037,1.0,0.046453,0.045429,0.004084,0.001688,0.001024,0.002396,0.043741,0.911769,0.000855,0.108037,0.108037
VideoDPO_open_source,5176,5176,global_step,0.929688,5.230752,-12.653992,24.886839,0.831933,0.822447,0.822447,1.0,0.23569,0.236378,0.027601,0.025355,-0.000688,0.002246,0.211023,0.856665,0.00039,0.822447,0.822447
VideoDPO_open_source,5177,5177,global_step,0.40625,-0.617577,-8.656494,6.156415,1.0,1.662879,1.662879,1.0,0.004377,0.001558,0.036419,0.033994,0.00282,0.002425,-0.032437,0.404519,0.001311,1.662879,1.662879
VideoDPO_open_source,5178,5178,global_step,0.804688,5.467411,-6.827256,28.601736,0.951456,1.103123,1.103123,1.0,0.026134,0.023573,0.083896,0.080861,0.002561,0.003035,-0.057288,0.607273,0.001399,1.103123,1.103123
VideoDPO_open_source,5179,5179,global_step,0.929688,1.459107,-0.783112,3.832122,1.0,0.330234,0.330234,1.0,0.013323,0.011614,0.003984,0.001781,0.00171,0.002203,0.009833,0.738665,0.000978,0.330234,0.330234
VideoDPO_open_source,5180,5180,global_step,0.75,2.59282,-15.088171,16.327499,1.0,0.332516,0.332516,1.0,0.036351,0.034111,0.042239,0.039002,0.00224,0.003237,-0.004891,0.817873,0.001369,0.332516,0.332516
VideoDPO_open_source,5181,5181,global_step,0.679688,1.759216,-2.273205,8.73907,1.0,0.7835,0.7835,1.0,0.006006,0.003291,0.006356,0.003665,0.002715,0.002691,-0.000374,0.487299,0.001352,0.7835,0.7835
VideoDPO_open_source,5182,5182,global_step,0.601562,0.903802,-11.019484,11.793301,1.0,0.850767,0.850767,1.0,0.017271,0.014966,0.130981,0.127618,0.002305,0.003363,-0.112652,0.711828,0.001417,0.850767,0.850767
VideoDPO_open_source,5183,5183,global_step,0.742188,2.684431,-5.581426,14.946609,1.0,0.997828,0.997828,1.0,0.060998,0.057828,0.031009,0.027785,0.00317,0.003224,0.030044,0.532399,0.001599,0.997828,0.997828
VideoDPO_open_source,5184,5184,global_step,0.984375,4.21321,-2.497062,11.184322,1.0,0.099641,0.099641,1.0,0.01266,0.00963,0.033837,0.028925,0.00303,0.004912,-0.019295,0.941989,0.001986,0.099641,0.099641
VideoDPO_open_source,5185,5185,global_step,0.742188,5.519503,-21.063761,24.462864,0.610526,1.636907,1.636907,1.0,0.517691,0.517455,0.048191,0.046024,0.000235,0.002167,0.471432,0.71033,0.000601,1.636907,1.636907
VideoDPO_open_source,5186,5186,global_step,1.0,3.22613,0.322508,8.495563,1.0,0.088119,0.088119,1.0,0.004784,0.002419,0.02291,0.019391,0.002365,0.003519,-0.016972,0.918949,0.001471,0.088119,0.088119
VideoDPO_open_source,5187,5187,global_step,0.617188,1.802167,-15.586317,18.776339,1.0,0.594123,0.594123,1.0,0.039966,0.038373,0.094315,0.091229,0.001594,0.003086,-0.052856,0.751653,0.00117,0.594123,0.594123
VideoDPO_open_source,5188,5188,global_step,0.78125,3.336293,-16.144272,13.08849,1.0,2.051344,2.051344,1.0,0.105504,0.101655,0.141061,0.136816,0.003849,0.004245,-0.035161,0.580558,0.002024,2.051344,2.051344
VideoDPO_open_source,5189,5189,global_step,0.9375,3.379479,-4.55129,12.343582,1.0,0.268525,0.268525,1.0,0.013364,0.011343,0.105895,0.102257,0.002021,0.003638,-0.090915,0.837958,0.001415,0.268525,0.268525
